Race,Sex,Age,Ethnicity,Class,B2_Race,B2_Ethnicity,B2_Sex,B2_Age,B2_Class,LoanId,B1_Race,B1_Ethnicity,B1_Sex,B1_Age,B1_Class,AIP,Rate_Spread,APR,APOR,Interest_Rate,ApplicationDate,HmdaActionDate,HmdaActionTaken,FundedDate,Region,branchname,LoanOfficer,State,HmdaCreditScore,DebtRatio,LoanAmount,Purpose,Program,ProgramCategory,Channel,Occupancy,FirstLienFlag,BrokeredFlag,ReverseFlag,PricingExceptionFlag,Pricing_Flag,LoanType,PricingExc1Reason,PricingExc1Notes
White,EXCLUDED,Under 62 Yrs Old,Hispanic or Latino,TARGET,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6127120,", , , , White, ",Hispanic or Latino,Male,Under 62 Yrs Old,TARGET,97.251,-0.2530000000000001,6.537,6.79,5.75,2023-02-06 00:00:00.000,2023-03-17 00:00:00.000,Loan Originated,2023-03-17 00:00:00.000,Southern Utah,Las Cruces,Jose Baca,NM,709,46.71,464407.00,Purchase,FHA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,1,1,FHA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Hispanic or Latino,TARGET,", , , , White, ",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,6125795,", , , , White, ",Hispanic or Latino,Male,62 Yrs or Over,TARGET,99.901,0.5030000000000001,6.753,6.25,6.5,2022-11-30 00:00:00.000,2023-01-18 00:00:00.000,Loan Originated,2023-01-18 00:00:00.000,Southern Utah,Las Cruces,Terry Melon,NM,724,40.765,450000.00,Refinance,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Hispanic or Latino,TARGET,", , , , White, ",Hispanic or Latino,Female,NULL,TARGET,6131598,", , , , White, ",Hispanic or Latino,Male,Under 62 Yrs Old,TARGET,99.843,1.6480000000000006,7.738,6.09,6.75,2023-01-24 00:00:00.000,2023-02-28 00:00:00.000,Loan Originated,2023-02-28 00:00:00.000,Southern Utah,Las Cruces,Cameron Culpepper,NM,8888,45.175,283215.00,Purchase,Smartbuy FHA 30 Yr Fixed First - 3.5% DPA Amortized,NULL,Banked - Retail,Owner,1,0,0,0,0,FHA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,6134207,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,100.000,1.7889999999999997,7.879,6.09,6.75,2023-01-19 00:00:00.000,2023-02-17 00:00:00.000,Loan Originated,2023-02-17 00:00:00.000,New England - Mid America,Mt. Pleasant,Michael DeKuiper,MI,699,52.231,258137.00,Purchase,FHA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,FHA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Hispanic or Latino,TARGET,", , , , White, ",Hispanic or Latino,Male,Under 62 Yrs Old,TARGET,6135409,", , , , White, ",Hispanic or Latino,Female,62 Yrs or Over,TARGET,100.000,-0.04999999999999982,6.040,6.09,5.875,2023-02-02 00:00:00.000,2023-02-28 00:00:00.000,Loan Originated,2023-02-28 00:00:00.000,Northwest,Rigby,Brook Talbot,ID,8888,31.825,305000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6129845,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.500,0.4399999999999995,6.970,6.53,5.75,2022-12-29 00:00:00.000,2023-02-17 00:00:00.000,Loan Originated,2023-02-17 00:00:00.000,Northwest,Rigby,Brook Talbot,TX,681,48.712,432314.00,Purchase,FHA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,1,1,FHA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6132518,", , , , White, ",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,99.750,0.020999999999999908,6.111,6.09,6,2023-01-17 00:00:00.000,2023-02-28 00:00:00.000,Loan Originated,2023-02-28 00:00:00.000,Florida,Fleming Island,Lisa Doherty,FL,781,48.667,472000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,6133837,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,99.875,2.3869999999999996,8.447,6.06,7.25,2023-01-30 00:00:00.000,2023-02-21 00:00:00.000,Loan Originated,2023-02-21 00:00:00.000,Florida,Fleming Island,Lisa Doherty,FL,631,43.066,270019.00,Purchase,FHA <640 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,FHA,NULL,NULL
Non-White,Male,Under 62 Yrs Old,Not Hispanic or Latino,EXCLUDED,NULL,NULL,NULL,NULL,NULL,6132025,", , , , , Not Provided",Not Hispanic or Latino,Male,Under 62 Yrs Old,EXCLUDED,100.025,0.5680000000000005,6.658,6.09,6.375,2023-01-17 00:00:00.000,2023-02-14 00:00:00.000,Loan Originated,2023-02-14 00:00:00.000,Taylormade,Charlotte,Austin Combs,NC,784,32.559,286900.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
Non-White,EXCLUDED,62 Yrs or Over,Information not provided,EXCLUDED,NULL,NULL,NULL,NULL,NULL,6132630,", , , , , Not Provided",Information not provided,EXCLUDED,62 Yrs or Over,EXCLUDED,100.000,1.7069999999999999,7.947,6.24,7.625,2023-01-10 00:00:00.000,2023-02-28 00:00:00.000,Loan Originated,2023-02-28 00:00:00.000,Taylormade,Charlotte,Austin Combs,NC,726,35.191,399000.00,Refinance,AIG Investment Property Conv Fixed 30 YR,NULL,Banked - Retail,Investment,1,0,0,0,0,Conventional,NULL,NULL
Non-White,EXCLUDED,Under 62 Yrs Old,Information not provided,EXCLUDED,NULL,NULL,NULL,NULL,NULL,6134810,", , , , , Not Provided",Information not provided,EXCLUDED,Under 62 Yrs Old,EXCLUDED,100.000,1.786999999999999,8.027,6.24,7.625,2023-01-24 00:00:00.000,2023-02-28 00:00:00.000,Loan Originated,2023-02-28 00:00:00.000,Taylormade,Charlotte,Austin Combs,NC,697,44.082,297500.00,Refinance,AIG Investment Property Conv Fixed 30 YR,NULL,Banked - Retail,Investment,1,0,0,0,0,Conventional,NULL,NULL
White,Female,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6132296,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,99.275,0.29600000000000026,6.556,6.26,6.5,2023-01-20 00:00:00.000,2023-02-01 00:00:00.000,Loan Originated,2023-02-01 00:00:00.000,Taylormade,Pinehurst,Meredith Bolton,NC,792,43.4,462000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Unknown,EXCLUDED,", , , , White, ",Information not provided,Male,Under 62 Yrs Old,EXCLUDED,6138618,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,99.708,-0.18899999999999917,5.871,6.06,5.625,2023-02-06 00:00:00.000,2023-03-09 00:00:00.000,Loan Originated,2023-03-09 00:00:00.000,Taylormade,Pinehurst,Meredith Bolton,NC,8888,24.847,444000.00,Purchase,VA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,1,1,VA,NULL,NULL
White,Female,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6139337,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,100.000,0.29100000000000037,6.351,6.06,6,2023-02-08 00:00:00.000,2023-03-06 00:00:00.000,Loan Originated,2023-03-06 00:00:00.000,Taylormade,Pinehurst,Meredith Bolton,NC,739,40.618,150000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Hispanic or Latino,TARGET,", , , , White, ",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,6134267,", , , , White, ",Hispanic or Latino,Female,62 Yrs or Over,TARGET,98.750,0.25200000000000067,6.272,6.02,5.875,2023-01-24 00:00:00.000,2023-02-22 00:00:00.000,Loan Originated,2023-02-22 00:00:00.000,Taylormade,Pinehurst,Meredith Bolton,NC,739,62.991,518000.00,Purchase,VA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,1,1,VA,NULL,NULL
White,Female,Under 62 Yrs Old,Hispanic or Latino,TARGET,NULL,NULL,NULL,NULL,NULL,6141483,", , , , White, No Co Applicant",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,100.000,0.2160000000000002,6.956,6.74,6.75,2023-02-28 00:00:00.000,2023-03-14 00:00:00.000,Loan Originated,2023-03-14 00:00:00.000,Taylormade,Greensboro,Tonya May,NC,NULL,30.186,344000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,Female,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6134712,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,100.000,1.266,7.356,6.09,6.75,2023-01-23 00:00:00.000,2023-02-28 00:00:00.000,Loan Originated,2023-02-28 00:00:00.000,Taylormade,Greensboro,Tonya May,NC,700,44.45,188575.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6139075,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,100.000,0.383,6.443,6.06,6.125,2023-02-06 00:00:00.000,2023-03-03 00:00:00.000,Loan Originated,2023-03-03 00:00:00.000,Taylormade,Greensboro,Tonya May,NC,8888,23.835,527000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,6139673,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,100.000,0.633,7.053,6.42,6.75,2023-02-06 00:00:00.000,2023-03-03 00:00:00.000,Loan Originated,2023-03-03 00:00:00.000,Taylormade,Greensboro,Tonya May,NC,775,31.02,100000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,6136707,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,99.725,0.5190000000000001,6.609,6.09,6.375,2023-02-01 00:00:00.000,2023-03-15 00:00:00.000,Loan Originated,2023-03-15 00:00:00.000,Taylormade,Myrtle Beach Office Rental,Connor Beckman,SC,697,35.128,100000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6132686,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,100.000,-0.0030000000000001137,6.527,6.53,6.125,2023-01-11 00:00:00.000,2023-02-17 00:00:00.000,Loan Originated,2023-02-17 00:00:00.000,Taylormade,Myrtle Beach Office Rental,Connor Beckman,SC,812,43.434,222250.00,Purchase,Second Home Conventional Fixed 30-Year,NULL,Banked - Retail,Second Home,1,0,0,0,0,Conventional,NULL,NULL
White,Female,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6133009,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,99.150,0.06200000000000028,6.152,6.09,6.125,2023-02-03 00:00:00.000,2023-02-27 00:00:00.000,Loan Originated,2023-02-27 00:00:00.000,Taylormade,Charlotte,Lee Raykovicz,NC,797,20.008,508000.00,Refinance,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6142193,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.625,0.1689999999999996,6.409,6.24,6.25,2023-02-17 00:00:00.000,2023-03-17 00:00:00.000,Loan Originated,2023-03-17 00:00:00.000,Northwest,Rigby,Bradon Howell,ID,756,30.499,416500.00,Purchase,2/1 Buydown VA 30,NULL,Banked - Retail,Owner,1,0,0,1,1,VA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,6135942,", , , , White, ",Not Hispanic or Latino,Male,NULL,XCOMPARISON,99.775,0.782,7.202,6.42,6.875,2023-01-25 00:00:00.000,2023-02-28 00:00:00.000,Loan Originated,2023-02-28 00:00:00.000,Taylormade,Greensboro,Amy Fuller,NC,722,34.077,391500.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,6131990,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,99.500,1.5200000000000005,7.780,6.26,7.375,2023-01-09 00:00:00.000,2023-01-31 00:00:00.000,Loan Originated,2023-01-31 00:00:00.000,Taylormade,Warner Robins,Kimberly Hamlin,GA,8888,40.224,261900.00,Purchase,Conv 97% LTV 30 Year Fixed,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Female,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6132777,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,100.000,0.6610000000000005,6.921,6.26,6.375,2023-01-17 00:00:00.000,2023-02-17 00:00:00.000,Loan Originated,2023-02-17 00:00:00.000,Taylormade,Warner Robins,Kimberly Hamlin,GA,733,48.226,216000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6138758,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,98.625,0.03500000000000014,6.275,6.24,5.875,2023-02-16 00:00:00.000,2023-03-15 00:00:00.000,Loan Originated,2023-03-15 00:00:00.000,Taylormade,Warner Robins,Kimberly Hamlin,GA,NULL,27.487,260000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6140560,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,100.000,0.30799999999999983,7.138,6.83,6.25,2023-02-28 00:00:00.000,2023-03-17 00:00:00.000,Loan Originated,2023-03-17 00:00:00.000,Taylormade,Warner Robins,Kimberly Hamlin,GA,NULL,47.964,274928.00,Purchase,FHA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,FHA,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6135791,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.500,0.16500000000000004,6.185,6.02,5.875,2023-01-23 00:00:00.000,2023-02-17 00:00:00.000,Loan Originated,2023-02-17 00:00:00.000,Taylormade,Warner Robins,Kimberly Hamlin,GA,741,46.667,184000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6134299,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,100.000,0.07699999999999996,6.167,6.09,5.75,2023-01-18 00:00:00.000,2023-02-24 00:00:00.000,Loan Originated,2023-02-24 00:00:00.000,Taylormade,Warner Robins,Kimberly Hamlin,GA,727,47.908,324268.00,Purchase,VA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,VA,NULL,NULL
Non-White,Female,Under 62 Yrs Old,Not Hispanic or Latino,EXCLUDED,NULL,NULL,NULL,NULL,NULL,6141979,", , Black or African American, , , No Co Applicant",Not Hispanic or Latino,Female,Under 62 Yrs Old,EXCLUDED,99.875,1.3079999999999998,7.728,6.42,6.625,2023-02-14 00:00:00.000,2023-03-01 00:00:00.000,Loan Originated,2023-03-01 00:00:00.000,Taylormade,Warner Robins,Kimberly Hamlin,GA,618,34.63,108007.00,Purchase,FHA <620 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,FHA,NULL,NULL
White,Female,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6137067,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,100.000,0.2029999999999994,6.443,6.24,5.75,2023-02-13 00:00:00.000,2023-03-15 00:00:00.000,Loan Originated,2023-03-15 00:00:00.000,Taylormade,Greensboro,Brittany Freeman,NC,NULL,46.985,306900.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6142070,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.875,1.2139999999999995,7.454,6.24,6.875,2023-02-15 00:00:00.000,2023-03-14 00:00:00.000,Loan Originated,2023-03-14 00:00:00.000,Taylormade,Greensboro,Brittany Freeman,NC,NULL,49.959,226100.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
Non-White,EXCLUDED,Under 62 Yrs Old,Hispanic or Latino,TARGET,", , , , , Not Provided",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,6134006,", , , , , Not Provided",Hispanic or Latino,Male,Under 62 Yrs Old,TARGET,99.500,0.758,6.778,6.02,5.75,2023-01-25 00:00:00.000,2023-03-01 00:00:00.000,Loan Originated,2023-03-01 00:00:00.000,Taylormade,Greensboro,Brittany Freeman,NC,8888,54.993,319113.00,Purchase,FHA <640 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,1,1,FHA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,6131843,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.250,-0.5590000000000002,5.971,6.53,5.75,2023-01-10 00:00:00.000,2023-02-03 00:00:00.000,Loan Originated,2023-02-03 00:00:00.000,Taylormade,Greensboro,Brittany Freeman,NC,726,53.534,269900.00,Purchase,VA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,1,1,VA,NULL,NULL
Non-White,Female,62 Yrs or Over,Information not provided,EXCLUDED,NULL,NULL,NULL,NULL,NULL,6132104,", , , , , Not Provided",Information not provided,Female,62 Yrs or Over,EXCLUDED,100.000,1.1219999999999999,7.362,6.24,6.125,2023-01-16 00:00:00.000,2023-02-21 00:00:00.000,Loan Originated,2023-02-21 00:00:00.000,Taylormade,Charlotte,Mason Davies,NC,672,51.252,216015.00,Purchase,FHA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,FHA,NULL,NULL
White,Male,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6133639,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,100.000,1.2690000000000001,7.359,6.09,7.125,2023-01-17 00:00:00.000,2023-02-17 00:00:00.000,Loan Originated,2023-02-17 00:00:00.000,Taylormade,Charlotte,Mason Davies,NC,783,46.063,306400.00,Purchase,AIG Investment Property Conv Fixed 30 YR,NULL,Banked - Retail,Investment,1,0,0,0,0,Conventional,NULL,NULL
White,Male,Under 62 Yrs Old,Unknown,EXCLUDED,", , , , White, No Co Applicant",NULL,Male,Under 62 Yrs Old,EXCLUDED,6134966,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.950,1.056,7.076,6.02,6.625,2023-01-19 00:00:00.000,2023-02-21 00:00:00.000,Loan Originated,2023-02-21 00:00:00.000,Taylormade,Charlotte,Mason Davies,NC,744,24.911,100000.00,Refinance,AIG Investment Property Conv Fixed 30 YR,NULL,Banked - Retail,Investment,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,NULL,XCOMPARISON,6139041,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,98.520,-0.11699999999999999,5.943,6.06,5.875,2023-02-07 00:00:00.000,2023-03-09 00:00:00.000,Loan Originated,2023-03-09 00:00:00.000,Taylormade,Charlotte,Mason Davies,NC,788,43.769,600000.00,Purchase,VA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,1,1,VA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Hispanic or Latino,TARGET,", , , , White, ",Hispanic or Latino,Female,62 Yrs or Over,TARGET,6137918,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.463,0.25,6.990,6.74,6.875,2023-02-08 00:00:00.000,2023-03-03 00:00:00.000,Loan Originated,2023-03-03 00:00:00.000,Taylormade,Charlotte,Mason Davies,SC,8888,33.337,479200.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6141664,", , , , White, ",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,99.750,1.0819999999999999,7.322,6.24,7.25,2023-02-12 00:00:00.000,2023-02-24 00:00:00.000,Loan Originated,2023-02-24 00:00:00.000,Washington,Eastlake,Julie Zander,NV,749,23.164,455000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6143225,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,100.000,0.3780000000000001,6.798,6.42,6.625,2023-02-21 00:00:00.000,2023-03-16 00:00:00.000,Loan Originated,2023-03-16 00:00:00.000,Taylormade,Charlotte,Charles Coleman,NC,NULL,39.705,252000.00,Purchase,VA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,VA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Hispanic or Latino,TARGET,", , , , White, ",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,6120314,", , , , White, ",Hispanic or Latino,Male,62 Yrs or Over,TARGET,100.000,0.4939999999999998,6.744,6.25,5.75,2022-12-21 00:00:00.000,2023-01-13 00:00:00.000,Loan Originated,2023-01-13 00:00:00.000,Arizona,NW Phoenix Scottsdale,Rosita Delgado,AZ,695,34.102,335164.00,Purchase,2/1 Buydown FHA 30,NULL,Banked - Retail,Owner,1,0,0,0,0,FHA,NULL,NULL
Non-White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,EXCLUDED,", Asian, , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,EXCLUDED,6108705,", Asian, , Hawaiian, , ",Not Hispanic or Latino,Male,Under 62 Yrs Old,EXCLUDED,100.000,0.9550000000000001,7.205,6.25,5.875,2022-12-19 00:00:00.000,2023-01-06 00:00:00.000,Loan Originated,2023-01-06 00:00:00.000,Arizona,NW Phoenix Scottsdale,Rosita Delgado,AZ,686,43.402,345624.00,Purchase,FHA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,FHA,NULL,NULL
White,Female,Under 62 Yrs Old,Hispanic or Latino,TARGET,NULL,NULL,NULL,NULL,NULL,6115162,", , , , White, No Co Applicant",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,98.500,0.7870000000000008,6.807,6.02,6.5,2022-11-23 00:00:00.000,2023-02-02 00:00:00.000,Loan Originated,2023-02-02 00:00:00.000,California,Corona Central,Ryan Ellis,CA,718,47.322,415650.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6122370,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.150,-0.3490000000000002,6.821,7.17,6.625,2022-11-09 00:00:00.000,2023-01-12 00:00:00.000,Loan Originated,2023-01-12 00:00:00.000,Rocky Plains,Basalt,Ryan Beckman,CO,777,41.86,500000.00,Purchase,Conventional Manufactured 30 Year Fixed,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
